id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
495250,SYR-2023-1-11973-422,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-15,Two separate attacks | Two members of H*T*S kil*led and two others injured in Idlib""",SOHR,2023-10-15,Two separate attacks | Two members of H*T*S kil*led and two others injured in Idlib,SOHR,2,Ruwaiha village,Al-Ruwaiha frontline in Al-Zawiyah Mountain in southern Idlib countryside,Idlib governorate,Ariha district,35.737822,36.694991,POINT (36.694991 35.737822),181154,Syria,652,Middle East,1,1,2023-10-15 00:00:00.000,2023-10-15 00:00:00.000,0,2,0,0,2,2,2,652,
495257,SYR-2023-1-11973-423,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-16,Daily death toll | 16 persons killed on October 16 across Syria""",SOHR,2023-10-16,Daily death toll | 16 persons killed on October 16 across Syria,SOHR,4,Aleppo governorate,Aleppo province,Aleppo governorate,,36.250000,37.616667,POINT (37.616667 36.25),181876,Syria,652,Middle East,1,1,2023-10-16 00:00:00.000,2023-10-16 00:00:00.000,3,0,0,0,3,3,3,652,
495296,SYR-2023-1-11973-426,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-19,“De-escalation zone” | Regime soldier killed in earlier bombardment and regime artillery fire targets positions in Aleppo and Idlib countryside""",SOHR,2023-10-19,“De-escalation zone” | Regime soldier killed in earlier bombardment and regime artillery fire targets positions in Aleppo and Idlib countryside,SOHR,2,Kafr Halab town,Kafr Halab frontline in the western countryside of Aleppo,Aleppo governorate,Atarib district,36.061660,36.870210,POINT (36.87021 36.06166),181874,Syria,652,Middle East,1,1,2023-10-17 00:00:00.000,2023-10-17 00:00:00.000,1,0,0,0,1,1,1,652,
495263,SYR-2023-1-11973-425,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-18,Daily death toll | Ten persons killed on October 18 across Syria""",SOHR,2023-10-18,Daily death toll | Ten persons killed on October 18 across Syria,SOHR,1,Darat Izzah town,Darat Azza western of Aleppo,Aleppo governorate,Jabal Saman district,36.282470,36.852160,POINT (36.85216 36.28247),181874,Syria,652,Middle East,1,1,2023-10-18 00:00:00.000,2023-10-18 00:00:00.000,0,0,1,0,1,1,1,652,
495262,SYR-2023-1-11973-424,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-18,Ongoing escalation | HTS targets with rockets fire positions of regime forces, leaving regime lieutenant killed in southern Idlib countryside""",SOHR,2023-10-18,"Ongoing escalation | HTS targets with rockets fire positions of regime forces, leaving regime lieutenant killed in southern Idlib countryside",SOHR,2,Dadikh village,frontline of Dadikh in southern Idlib countryside,Idlib governorate,Markaz Idlib district,35.802500,36.733889,POINT (36.733889 35.8025),181154,Syria,652,Middle East,1,1,2023-10-18 00:00:00.000,2023-10-18 00:00:00.000,1,0,0,0,1,1,1,652,
495307,SYR-2023-1-11973-427,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,2,"""SOHR,2023-10-19,Regime bombardment | Seven members of “National Army” killed and injured in Jabal Al-Zawiyah"";""SOHR,2023-10-20,Death toll update | Eight rebels and HTS members killed in regime bombardment on Al-Fterah frontline in Jabal Al-Zawiyah""",SOHR;SOHR,2023-10-19;2023-10-20,Regime bombardment | Seven members of “National Army” killed and injured in Jabal Al-Zawiyah;Death toll update | Eight rebels and HTS members killed in regime bombardment on Al-Fterah frontline in Jabal Al-Zawiyah,SOHR,1,Fatirah town,Al-Faterah town in Jabal Al-Zawiyah in Idlib countryside,Idlib governorate,Maarat al-Numaan district,35.610000,36.485600,POINT (36.4856 35.61),181153,Syria,652,Middle East,1,1,2023-10-19 00:00:00.000,2023-10-19 00:00:00.000,0,8,0,0,8,8,8,652,
495315,SYR-2023-1-11973-428,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-20,Military escalation | Regime soldier shot dead by sniper of “Al-Fath Al-Mubin” on frontline in southern Idlib countryside""",SOHR,2023-10-20,Military escalation | Regime soldier shot dead by sniper of “Al-Fath Al-Mubin” on frontline in southern Idlib countryside,SOHR,2,Mallajah village,frontline of Al-Malajah village in southern Idlib countryside,Idlib governorate,Maarat al-Numaan district,35.592090,36.494740,POINT (36.49474 35.59209),181153,Syria,652,Middle East,1,1,2023-10-20 00:00:00.000,2023-10-20 00:00:00.000,1,0,0,0,1,1,1,652,
495320,SYR-2023-1-11973-429,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-20,Two separate attacks | IS*IS cells ki*ll two regime soldiers and one member of Lebanese Hezbollah in Deir Ezzor and Homs""",SOHR,2023-10-20,Two separate attacks | IS*IS cells ki*ll two regime soldiers and one member of Lebanese Hezbollah in Deir Ezzor and Homs,SOHR,2,As Sukhnah town,Al-Sokhna area in Homs Desert,Homs governorate,Tadmur district,34.884600,38.874910,POINT (38.87491 34.8846),179718,Syria,652,Middle East,1,1,2023-10-20 00:00:00.000,2023-10-20 00:00:00.000,1,0,0,0,1,1,1,652,
495445,SYR-2023-1-11973-430,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-21,“De-escalation zone” |Two regime soldiers shot dead by snipers of “Al-Fath Al-Mubin” on frontlines in southern Idlib""",SOHR,2023-10-21,“De-escalation zone” |Two regime soldiers shot dead by snipers of “Al-Fath Al-Mubin” on frontlines in southern Idlib,SOHR,2,Ma'arrat Mukhus village,frontlines of Mukhes in the southern countryside of Idlib,Idlib governorate,Maarat al-Numaan district,35.631688,36.521988,POINT (36.521988 35.631688),181154,Syria,652,Middle East,1,1,2023-10-21 00:00:00.000,2023-10-21 00:00:00.000,1,0,0,0,1,1,1,652,
495446,SYR-2023-1-11973-431,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-21,“De-escalation zone” |Two regime soldiers shot dead by snipers of “Al-Fath Al-Mubin” on frontlines in southern Idlib""",SOHR,2023-10-21,“De-escalation zone” |Two regime soldiers shot dead by snipers of “Al-Fath Al-Mubin” on frontlines in southern Idlib,SOHR,2,Al Burayj village,Al-Burayj in the southern countryside of Idlib,Idlib governorate,Maarat al-Numaan district,35.636492,36.531386,POINT (36.531386 35.636492),181154,Syria,652,Middle East,1,1,2023-10-21 00:00:00.000,2023-10-21 00:00:00.000,1,0,0,0,1,1,1,652,
495450,SYR-2023-1-11973-432,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-21,“Putin-Erdogan” area | Regime officer kil*led by H*T*S in Aleppo countryside""",SOHR,2023-10-21,“Putin-Erdogan” area | Regime officer kil*led by H*T*S in Aleppo countryside,SOHR,2,Regiment 46 army base,frontline of the 46th Regiment in western Aleppo countryside,Aleppo governorate,Atarib district,36.121944,36.888888,POINT (36.8888888889 36.1219444444),181874,Syria,652,Middle East,1,1,2023-10-21 00:00:00.000,2023-10-21 00:00:00.000,1,0,0,0,1,1,1,652,
496901,SYR-2023-1-11973-433,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-22,Ongoing exchanged bombardment | Regime soldier killed on frontline in western countryside of Hama""",SOHR,2023-10-22,Ongoing exchanged bombardment | Regime soldier killed on frontline in western countryside of Hama,SOHR,2,Jurin town,frontline of Jourin in Sahil Al-Ghab area in the western countryside of Hama,Hamah governorate,As Suqaylibiyah district,35.616513,36.268381,POINT (36.268381 35.616513),181153,Syria,652,Middle East,1,1,2023-10-22 00:00:00.000,2023-10-22 00:00:00.000,1,0,0,0,1,1,1,652,
496917,SYR-2023-1-11973-434,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,2,"""SOHR,2023-10-22,Fired by regime forces | Shell hits house in western Hama countryside, killing and injuring five children from one family"";""SOHR,2023-10-22,Responding to the mas*sacre | “Al-Fath Al-Mubin” targets positions of the regime forces in Hama countryside""",SOHR;SOHR,2023-10-22;2023-10-22,"Fired by regime forces | Shell hits house in western Hama countryside, killing and injuring five children from one family;Responding to the mas*sacre | “Al-Fath Al-Mubin” targets positions of the regime forces in Hama countryside",SOHR,1,Qarqur town,Al-Qarqour village in Sahil Al-Ghab in western Hama countryside,Hamah governorate,As Suqaylibiyah district,35.743130,36.321090,POINT (36.32109 35.74313),181153,Syria,652,Middle East,1,1,2023-10-22 00:00:00.000,2023-10-22 00:00:00.000,0,0,6,0,6,6,6,652,
496927,SYR-2023-1-11973-435,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-23,Daily death toll | 12 persons killed on October 23 across Syria""",SOHR,2023-10-23,Daily death toll | 12 persons killed on October 23 across Syria,SOHR,2,Tall Rasha,frontline of Tel Rashw in northern Latakia countryside,Latakia governorate,Al Haffah district,35.738317,36.191100,POINT (36.1911 35.738317),181153,Syria,652,Middle East,1,1,2023-10-23 00:00:00.000,2023-10-23 00:00:00.000,1,0,0,0,1,1,1,652,
496943,SYR-2023-1-11973-437,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-24,New massacre | 14 civilians killed and injured due to Russian airstrikes targeting camp for displaced people in western countryside of Idlib""",SOHR,2023-10-24,New massacre | 14 civilians killed and injured due to Russian airstrikes targeting camp for displaced people in western countryside of Idlib,SOHR,2,Al Hamameh (Kafr Dibbin) village,outskirts of Al-Hamamah village in Jesr Al-Shughour countryside west of Idlib,Idlib governorate,Jisr ash Shughur district,35.925060,36.355910,POINT (36.35591 35.92506),181153,Syria,652,Middle East,1,1,2023-10-24 00:00:00.000,2023-10-24 00:00:00.000,0,0,6,0,6,6,6,652,
496944,SYR-2023-1-11973-438,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-24,Responding to massacre in displacement camp | H*T*S kil*ls member of the regime and target warehouse in Idlib""",SOHR,2023-10-24,Responding to massacre in displacement camp | H*T*S kil*ls member of the regime and target warehouse in Idlib,SOHR,2,Ma'arrat Mukhus village,Ma’arat Mokhas frontline in southern Idlib countryside,Idlib governorate,Maarat al-Numaan district,35.631688,36.521988,POINT (36.521988 35.631688),181154,Syria,652,Middle East,1,1,2023-10-24 00:00:00.000,2023-10-24 00:00:00.000,1,0,0,0,1,1,1,652,
496945,SYR-2023-1-11973-439,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-24,Military escalation | Regime soldier kil*led in shelling by H*T*S on Aleppo countryside""",SOHR,2023-10-24,Military escalation | Regime soldier kil*led in shelling by H*T*S on Aleppo countryside,SOHR,2,Anjarah town,Anjara frontline in Aleppo countryside,Aleppo governorate,Jabal Saman district,36.218300,36.946560,POINT (36.94656 36.2183),181874,Syria,652,Middle East,1,1,2023-10-24 00:00:00.000,2023-10-24 00:00:00.000,1,0,0,0,1,1,1,652,
496949,SYR-2023-1-11973-440,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-25,Military escalation | Regime lieutenant killed in HTS attack in northern Latakia countryside""",SOHR,2023-10-25,Military escalation | Regime lieutenant killed in HTS attack in northern Latakia countryside,SOHR,2,Kabanah village,frontline of Jabal Abo Al-I in northern Latakia countryside,Latakia governorate,Al Haffah district,35.717430,36.232720,POINT (36.23272 35.71743),181153,Syria,652,Middle East,1,1,2023-10-25 00:00:00.000,2023-10-25 00:00:00.000,1,0,0,0,1,1,1,652,
496959,SYR-2023-1-11973-442,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-26,Death toll update | Two women among three civilians killed and five others injured in drone attack on house in rural Hama""",SOHR,2023-10-26,Death toll update | Two women among three civilians killed and five others injured in drone attack on house in rural Hama,SOHR,1,Ar Rabiah town,Al-Rabi’ah town in the western countryside of Hama,Hamah governorate,Mintaqat Markaz Hamah district,35.098890,36.614990,POINT (36.61499 35.09889),180434,Syria,652,Middle East,1,1,2023-10-26 00:00:00.000,2023-10-26 00:00:00.000,0,0,3,0,3,3,3,652,
496954,SYR-2023-1-11973-441,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,3,"""SOHR,2023-10-26,Preliminary toll | Three civilians including woman killed and others injured in regime’s artillery shelling on residential neighbourhoods in Idlib"";""SOHR,2023-10-26,Military escalation | Civilian killed in regime artillery fire on Idlib, bringing the number of deaths to four and HTS rocket fire hits Al-Qardahah city"";""SOHR,2023-10-28,Military escalation | Media activist dies affected by wounds sustained in regime shelling on Idlib""",SOHR;SOHR;SOHR,2023-10-26;2023-10-26;2023-10-28,"Preliminary toll | Three civilians including woman killed and others injured in regime’s artillery shelling on residential neighbourhoods in Idlib;Military escalation | Civilian killed in regime artillery fire on Idlib, bringing the number of deaths to four and HTS rocket fire hits Al-Qardahah city;Military escalation | Media activist dies affected by wounds sustained in regime shelling on Idlib",SOHR,2,Idlib town,outskirts of Idlib city,Idlib governorate,Markaz Idlib district,35.930620,36.633930,POINT (36.63393 35.93062),181154,Syria,652,Middle East,1,1,2023-10-26 00:00:00.000,2023-10-26 00:00:00.000,0,0,5,0,5,5,5,652,
496986,SYR-2023-1-11973-443,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-27,Lattakia | Three regime soldiers kil*led and three injured in a sneak operation by “Al-Fath Al-Mubin” Factions""",SOHR,2023-10-27,Lattakia | Three regime soldiers kil*led and three injured in a sneak operation by “Al-Fath Al-Mubin” Factions,SOHR,2,Jabal at Turkuman,frontline of Al-Baydaa’ Village on Al-Turkman Mountain in Lattakia countryside,Latakia governorate,Latakia district,35.734510,35.960550,POINT (35.96055 35.73451),181152,Syria,652,Middle East,1,1,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,3,0,0,0,3,3,3,652,
497026,SYR-2023-1-11973-444,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-28,Regime artillery shelling | Member of “Abu Bakr Al-Sediq” brigade of HTS killed on frontline of Jabal Al-Zawiyah""",SOHR,2023-10-28,Regime artillery shelling | Member of “Abu Bakr Al-Sediq” brigade of HTS killed on frontline of Jabal Al-Zawiyah,SOHR,2,Jabal az Zawiyah area,frontline of Jabal Al-Zawiyah in the southern countryside of Idlib,Idlib governorate,Ariha district,35.709341,36.507452,POINT (36.507452 35.709341),181154,Syria,652,Middle East,1,1,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,0,1,0,0,1,1,1,652,
497057,SYR-2023-1-11973-446,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-29,“Putin-Erdogan” area | Member of “Ansar Al-Tawheed” killed and regime forces bomb western countryside of Aleppo""",SOHR,2023-10-29,“Putin-Erdogan” area | Member of “Ansar Al-Tawheed” killed and regime forces bomb western countryside of Aleppo,SOHR,2,Mallajah village,frontline of Al-Malajah in the southern countryside of Idlib,Idlib governorate,Maarat al-Numaan district,35.592090,36.494740,POINT (36.49474 35.59209),181153,Syria,652,Middle East,1,1,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,0,1,0,0,1,1,1,652,
497029,SYR-2023-1-11973-445,2023,true,Clear,1,299,299,Syria: Government,11973,11973,Government of Syria - Syrian insurgents,118,118,Government of Syria,4456,4456,Syrian insurgents,1,"""SOHR,2023-10-28,Military escalation | Regime officer kil*led in shelling by “Al-Fath Al-Mubin” on Lattakia frontline""",SOHR,2023-10-28,Military escalation | Regime officer kil*led in shelling by “Al-Fath Al-Mubin” on Lattakia frontline,SOHR,2,Saraf village,Al-Sarraf frontline in Lattakia countryside,Latakia governorate,Latakia district,35.824167,36.059722,POINT (36.059722 35.824167),181153,Syria,652,Middle East,1,1,2023-10-28 00:00:00.000,2023-10-28 00:00:00.000,1,0,0,0,1,1,1,652,
